InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,YearMonth
555492,16161P,WRAP ENGLISH ROSE ,25,2011-06-03 14:24:00,0.42,16967.0,United Kingdom,06_2011
555492,21498,RED RETROSPOT WRAP ,25,2011-06-03 14:24:00,0.42,16967.0,United Kingdom,06_2011
555492,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2011-06-03 14:24:00,0.85,16967.0,United Kingdom,06_2011
555492,84832,ZINC WILLIE WINKIE  CANDLE STICK,12,2011-06-03 14:24:00,0.85,16967.0,United Kingdom,06_2011
555493,22178,VICTORIAN GLASS HANGING T-LIGHT,24,2011-06-03 14:26:00,1.25,13695.0,United Kingdom,06_2011
555493,84949,SILVER HANGING T-LIGHT HOLDER,36,2011-06-03 14:26:00,1.65,13695.0,United Kingdom,06_2011
555493,84978,HANGING HEART JAR T-LIGHT HOLDER,24,2011-06-03 14:26:00,1.25,13695.0,United Kingdom,06_2011
555493,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,12,2011-06-03 14:26:00,1.65,13695.0,United Kingdom,06_2011
555493,22791,T-LIGHT GLASS FLUTED ANTIQUE,12,2011-06-03 14:26:00,1.25,13695.0,United Kingdom,06_2011
555493,23090,VINTAGE GLASS T-LIGHT HOLDER,36,2011-06-03 14:26:00,0.83,13695.0,United Kingdom,06_2011
555493,21136,PAINTED METAL PEARS ASSORTED,24,2011-06-03 14:26:00,1.69,13695.0,United Kingdom,06_2011
555493,84879,ASSORTED COLOUR BIRD ORNAMENT,32,2011-06-03 14:26:00,1.69,13695.0,United Kingdom,06_2011
555493,23109,LED TEA LIGHTS,12,2011-06-03 14:26:00,2.89,13695.0,United Kingdom,06_2011
555493,21135,VICTORIAN  METAL POSTCARD SPRING,16,2011-06-03 14:26:00,1.69,13695.0,United Kingdom,06_2011
555494,23209,LUNCH BAG DOILEY PATTERN ,10,2011-06-03 14:33:00,1.65,15737.0,United Kingdom,06_2011
555494,23112,PARISIENNE CURIO CABINET,2,2011-06-03 14:33:00,7.5,15737.0,United Kingdom,06_2011
555494,47566,PARTY BUNTING,4,2011-06-03 14:33:00,4.95,15737.0,United Kingdom,06_2011
555494,20749,ASSORTED COLOUR MINI CASES,2,2011-06-03 14:33:00,7.95,15737.0,United Kingdom,06_2011
555494,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2,2011-06-03 14:33:00,8.5,15737.0,United Kingdom,06_2011
555494,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,8,2011-06-03 14:33:00,2.95,15737.0,United Kingdom,06_2011
555494,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-06-03 14:33:00,2.95,15737.0,United Kingdom,06_2011
555494,23298,SPOTTY BUNTING,3,2011-06-03 14:33:00,4.95,15737.0,United Kingdom,06_2011
555494,23061,VINTAGE EMBOSSED HEART,12,2011-06-03 14:33:00,1.25,15737.0,United Kingdom,06_2011
555494,20728,LUNCH BAG CARS BLUE,10,2011-06-03 14:33:00,1.65,15737.0,United Kingdom,06_2011
555494,20725,LUNCH BAG RED RETROSPOT,10,2011-06-03 14:33:00,1.65,15737.0,United Kingdom,06_2011
555494,22384,LUNCH BAG PINK POLKADOT,10,2011-06-03 14:33:00,1.65,15737.0,United Kingdom,06_2011
555495,23200,JUMBO BAG PEARS,10,2011-06-03 14:42:00,2.08,17068.0,United Kingdom,06_2011
555495,23199,JUMBO BAG APPLES,10,2011-06-03 14:42:00,2.08,17068.0,United Kingdom,06_2011
555495,23201,JUMBO BAG ALPHABET,10,2011-06-03 14:42:00,2.08,17068.0,United Kingdom,06_2011
555495,23203,JUMBO BAG DOILEY PATTERNS,10,2011-06-03 14:42:00,2.08,17068.0,United Kingdom,06_2011
555495,23202,JUMBO BAG VINTAGE LEAF,10,2011-06-03 14:42:00,2.08,17068.0,United Kingdom,06_2011
555495,85099B,JUMBO BAG RED RETROSPOT,10,2011-06-03 14:42:00,2.08,17068.0,United Kingdom,06_2011
555495,22386,JUMBO BAG PINK POLKADOT,10,2011-06-03 14:42:00,2.08,17068.0,United Kingdom,06_2011
555495,21793,CLASSIC FRENCH STYLE BASKET BROWN,8,2011-06-03 14:42:00,3.95,17068.0,United Kingdom,06_2011
555495,21937,STRAWBERRY   PICNIC BAG,5,2011-06-03 14:42:00,2.95,17068.0,United Kingdom,06_2011
555495,21621,VINTAGE UNION JACK BUNTING,4,2011-06-03 14:42:00,8.5,17068.0,United Kingdom,06_2011
555495,20728,LUNCH BAG CARS BLUE,10,2011-06-03 14:42:00,1.65,17068.0,United Kingdom,06_2011
555495,23206,LUNCH BAG APPLE DESIGN,10,2011-06-03 14:42:00,1.65,17068.0,United Kingdom,06_2011
555495,23207,LUNCH BAG ALPHABET DESIGN,10,2011-06-03 14:42:00,1.65,17068.0,United Kingdom,06_2011
555495,22383,LUNCH BAG SUKI DESIGN ,10,2011-06-03 14:42:00,1.65,17068.0,United Kingdom,06_2011
555495,21930,JUMBO STORAGE BAG SKULLS,10,2011-06-03 14:42:00,2.08,17068.0,United Kingdom,06_2011
555496,22666,RECIPE BOX PANTRY YELLOW DESIGN,24,2011-06-03 14:44:00,2.55,15405.0,United Kingdom,06_2011
555496,22120,WELCOME  WOODEN BLOCK LETTERS,12,2011-06-03 14:44:00,8.5,15405.0,United Kingdom,06_2011
555496,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,2011-06-03 14:44:00,0.65,15405.0,United Kingdom,06_2011
555496,22178,VICTORIAN GLASS HANGING T-LIGHT,96,2011-06-03 14:44:00,1.06,15405.0,United Kingdom,06_2011
555496,22428,ENAMEL FIRE BUCKET CREAM,6,2011-06-03 14:44:00,6.95,15405.0,United Kingdom,06_2011
555496,22705,WRAP GREEN PEARS ,25,2011-06-03 14:44:00,0.42,15405.0,United Kingdom,06_2011
555496,22983,CARD BILLBOARD FONT,12,2011-06-03 14:44:00,0.42,15405.0,United Kingdom,06_2011
555496,23080,RED METAL BOX TOP SECRET,2,2011-06-03 14:44:00,8.25,15405.0,United Kingdom,06_2011
555497,21078,SET/20 STRAWBERRY PAPER NAPKINS ,24,2011-06-03 15:03:00,0.85,16659.0,United Kingdom,06_2011
555497,21090,SET/6 COLLAGE PAPER PLATES,48,2011-06-03 15:03:00,0.39,16659.0,United Kingdom,06_2011
555498,23110,PARISIENNE KEY CABINET ,2,2011-06-03 15:07:00,5.75,13885.0,United Kingdom,06_2011
555498,22427,ENAMEL FLOWER JUG CREAM,3,2011-06-03 15:07:00,5.95,13885.0,United Kingdom,06_2011
555498,82484,WOOD BLACK BOARD ANT WHITE FINISH,4,2011-06-03 15:07:00,7.95,13885.0,United Kingdom,06_2011
555498,22283,6 EGG HOUSE PAINTED WOOD,2,2011-06-03 15:07:00,7.95,13885.0,United Kingdom,06_2011
555498,21175,GIN + TONIC DIET METAL SIGN,12,2011-06-03 15:07:00,2.55,13885.0,United Kingdom,06_2011
555499,22824,3 TIER SWEETHEART GARDEN SHELF,1,2011-06-03 15:31:00,35.95,15812.0,United Kingdom,06_2011
555499,23231,WRAP DOILEY DESIGN,25,2011-06-03 15:31:00,0.42,15812.0,United Kingdom,06_2011
555499,16161P,WRAP ENGLISH ROSE ,25,2011-06-03 15:31:00,0.42,15812.0,United Kingdom,06_2011
555499,22709,WRAP WEDDING DAY,25,2011-06-03 15:31:00,0.42,15812.0,United Kingdom,06_2011
555499,22963,JAM JAR WITH GREEN LID,3,2011-06-03 15:31:00,0.85,15812.0,United Kingdom,06_2011
555499,22962,JAM JAR WITH PINK LID,3,2011-06-03 15:31:00,0.85,15812.0,United Kingdom,06_2011
555499,21198,WHITE HEART CONFETTI IN TUBE,6,2011-06-03 15:31:00,1.65,15812.0,United Kingdom,06_2011
555499,23169,CLASSIC GLASS COOKIE JAR,2,2011-06-03 15:31:00,4.15,15812.0,United Kingdom,06_2011
555499,23010,CIRCUS PARADE BABY GIFT SET,1,2011-06-03 15:31:00,16.95,15812.0,United Kingdom,06_2011
555499,22697,GREEN REGENCY TEACUP AND SAUCER,2,2011-06-03 15:31:00,2.95,15812.0,United Kingdom,06_2011
555499,22699,ROSES REGENCY TEACUP AND SAUCER ,2,2011-06-03 15:31:00,2.95,15812.0,United Kingdom,06_2011
555499,22197,SMALL POPCORN HOLDER,2,2011-06-03 15:31:00,0.85,15812.0,United Kingdom,06_2011
555499,22088,PAPER BUNTING COLOURED LACE,1,2011-06-03 15:31:00,2.95,15812.0,United Kingdom,06_2011
555499,22090,PAPER BUNTING RETROSPOT,1,2011-06-03 15:31:00,2.95,15812.0,United Kingdom,06_2011
555499,22089,PAPER BUNTING VINTAGE PAISLEY,1,2011-06-03 15:31:00,2.95,15812.0,United Kingdom,06_2011
555499,20762,GREEN FERN SKETCHBOOK ,1,2011-06-03 15:31:00,3.75,15812.0,United Kingdom,06_2011
555499,23298,SPOTTY BUNTING,6,2011-06-03 15:31:00,4.95,15812.0,United Kingdom,06_2011
555499,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,1,2011-06-03 15:31:00,2.55,15812.0,United Kingdom,06_2011
555499,22033,BOTANICAL ROSE GREETING CARD,12,2011-06-03 15:31:00,0.42,15812.0,United Kingdom,06_2011
555499,21735,TWO DOOR CURIO CABINET,1,2011-06-03 15:31:00,12.75,15812.0,United Kingdom,06_2011
555499,82482,WOODEN PICTURE FRAME WHITE FINISH,12,2011-06-03 15:31:00,2.55,15812.0,United Kingdom,06_2011
555499,22423,REGENCY CAKESTAND 3 TIER,1,2011-06-03 15:31:00,12.75,15812.0,United Kingdom,06_2011
555499,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-06-03 15:31:00,1.69,15812.0,United Kingdom,06_2011
555499,21755,LOVE BUILDING BLOCK WORD,2,2011-06-03 15:31:00,5.95,15812.0,United Kingdom,06_2011
555499,21754,HOME BUILDING BLOCK WORD,1,2011-06-03 15:31:00,5.95,15812.0,United Kingdom,06_2011
555499,22605,WOODEN CROQUET GARDEN SET,1,2011-06-03 15:31:00,14.95,15812.0,United Kingdom,06_2011
555499,22606,WOODEN SKITTLES GARDEN SET,1,2011-06-03 15:31:00,15.95,15812.0,United Kingdom,06_2011
555500,23203,JUMBO BAG DOILEY PATTERNS,2,2011-06-03 15:32:00,2.08,15508.0,United Kingdom,06_2011
555500,23201,JUMBO BAG ALPHABET,2,2011-06-03 15:32:00,2.08,15508.0,United Kingdom,06_2011
555500,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2011-06-03 15:32:00,2.08,15508.0,United Kingdom,06_2011
555500,85099C,JUMBO  BAG BAROQUE BLACK WHITE,2,2011-06-03 15:32:00,2.08,15508.0,United Kingdom,06_2011
555500,22409,MONEY BOX BISCUITS DESIGN,2,2011-06-03 15:32:00,1.25,15508.0,United Kingdom,06_2011
555500,22408,MONEY BOX CONFECTIONERY DESIGN,1,2011-06-03 15:32:00,1.25,15508.0,United Kingdom,06_2011
555500,22406,MONEY BOX KINGS CHOICE DESIGN,1,2011-06-03 15:32:00,1.25,15508.0,United Kingdom,06_2011
555500,21775,DECORATIVE FLORE BATHROOM BOTTLE,3,2011-06-03 15:32:00,1.25,15508.0,United Kingdom,06_2011
555500,22996,TRAVEL CARD WALLET VINTAGE TICKET,3,2011-06-03 15:32:00,0.42,15508.0,United Kingdom,06_2011
555500,21733,RED HANGING HEART T-LIGHT HOLDER,3,2011-06-03 15:32:00,2.95,15508.0,United Kingdom,06_2011
555500,79337,BLUE FLOCK GLASS CANDLEHOLDER,1,2011-06-03 15:32:00,0.38,15508.0,United Kingdom,06_2011
555500,23169,CLASSIC GLASS COOKIE JAR,1,2011-06-03 15:32:00,4.15,15508.0,United Kingdom,06_2011
555500,84946,ANTIQUE SILVER T-LIGHT GLASS,1,2011-06-03 15:32:00,1.25,15508.0,United Kingdom,06_2011
555500,21773,DECORATIVE ROSE BATHROOM BOTTLE,1,2011-06-03 15:32:00,1.25,15508.0,United Kingdom,06_2011
555500,22101,MIRROR MOSAIC VOTIVE HOLDER,1,2011-06-03 15:32:00,2.1,15508.0,United Kingdom,06_2011
555500,22217,T-LIGHT HOLDER HANGING LACE,2,2011-06-03 15:32:00,1.25,15508.0,United Kingdom,06_2011
555500,22364,GLASS JAR DIGESTIVE BISCUITS,1,2011-06-03 15:32:00,2.95,15508.0,United Kingdom,06_2011
555500,22362,GLASS JAR PEACOCK BATH SALTS,1,2011-06-03 15:32:00,2.95,15508.0,United Kingdom,06_2011
555500,22361,GLASS JAR DAISY FRESH COTTON WOOL,1,2011-06-03 15:32:00,2.95,15508.0,United Kingdom,06_2011
555500,21688,SILVER PLATE CANDLE BOWL SMALL,6,2011-06-03 15:32:00,2.95,15508.0,United Kingdom,06_2011
555500,21689,SILVER VANILLA  FLOWER CANDLE POT,4,2011-06-03 15:32:00,3.75,15508.0,United Kingdom,06_2011
555500,21693,SMALL HAMMERED SILVER CANDLEPOT ,6,2011-06-03 15:32:00,2.95,15508.0,United Kingdom,06_2011
555500,23174,REGENCY SUGAR BOWL GREEN,2,2011-06-03 15:32:00,4.15,15508.0,United Kingdom,06_2011
555501,21625,VINTAGE UNION JACK APRON,1,2011-06-03 15:37:00,6.95,15508.0,United Kingdom,06_2011
555501,23174,REGENCY SUGAR BOWL GREEN,2,2011-06-03 15:37:00,4.15,15508.0,United Kingdom,06_2011
555501,23173,REGENCY TEAPOT ROSES ,2,2011-06-03 15:37:00,9.95,15508.0,United Kingdom,06_2011
555501,23175,REGENCY MILK JUG PINK ,4,2011-06-03 15:37:00,3.25,15508.0,United Kingdom,06_2011
555501,22115,METAL SIGN EMPIRE TEA,1,2011-06-03 15:37:00,2.95,15508.0,United Kingdom,06_2011
555501,23298,SPOTTY BUNTING,2,2011-06-03 15:37:00,4.95,15508.0,United Kingdom,06_2011
555501,23172,REGENCY TEA PLATE PINK,3,2011-06-03 15:37:00,1.65,15508.0,United Kingdom,06_2011
555501,23171,REGENCY TEA PLATE GREEN ,3,2011-06-03 15:37:00,1.65,15508.0,United Kingdom,06_2011
555501,23170,REGENCY TEA PLATE ROSES ,3,2011-06-03 15:37:00,1.65,15508.0,United Kingdom,06_2011
555501,22423,REGENCY CAKESTAND 3 TIER,3,2011-06-03 15:37:00,12.75,15508.0,United Kingdom,06_2011
555501,23162,REGENCY TEA STRAINER,12,2011-06-03 15:37:00,3.75,15508.0,United Kingdom,06_2011
555501,23161,REGENCY CAKE FORK,6,2011-06-03 15:37:00,1.25,15508.0,United Kingdom,06_2011
555501,23160,REGENCY TEA SPOON,36,2011-06-03 15:37:00,1.25,15508.0,United Kingdom,06_2011
555501,23163,REGENCY SUGAR TONGS,12,2011-06-03 15:37:00,2.49,15508.0,United Kingdom,06_2011
555502,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1,2011-06-03 15:37:00,12.75,,United Kingdom,06_2011
555502,23145,ZINC T-LIGHT HOLDER STAR LARGE,2,2011-06-03 15:37:00,0.95,,United Kingdom,06_2011
555502,22799,SWEETHEART WIRE FRUIT BOWL,1,2011-06-03 15:37:00,8.5,,United Kingdom,06_2011
555502,22426,ENAMEL WASH BOWL CREAM,3,2011-06-03 15:37:00,3.75,,United Kingdom,06_2011
555502,23094,LE GRAND TRAY CHIC SET,1,2011-06-03 15:37:00,12.5,,United Kingdom,06_2011
555502,22675,FRENCH KITCHEN SIGN BLUE METAL,1,2011-06-03 15:37:00,1.25,,United Kingdom,06_2011
555502,22456,NATURAL SLATE CHALKBOARD LARGE ,3,2011-06-03 15:37:00,4.95,,United Kingdom,06_2011
555502,22501,PICNIC BASKET WICKER LARGE,2,2011-06-03 15:37:00,9.95,,United Kingdom,06_2011
555503,84313C,damaged,-1,2011-06-03 15:39:00,0.0,,United Kingdom,06_2011
555504,23162,REGENCY TEA STRAINER,4,2011-06-03 15:43:00,3.75,15508.0,United Kingdom,06_2011
555505,79030G,Water damaged,-16,2011-06-03 15:48:00,0.0,,United Kingdom,06_2011
555506,21397,damaged,-57,2011-06-03 16:03:00,0.0,,United Kingdom,06_2011
555507,22030,SWALLOWS GREETING CARD,12,2011-06-03 16:39:00,0.42,16186.0,United Kingdom,06_2011
555507,22147,FELTCRAFT BUTTERFLY HEARTS,12,2011-06-03 16:39:00,1.45,16186.0,United Kingdom,06_2011
555507,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,2011-06-03 16:39:00,1.25,16186.0,United Kingdom,06_2011
555507,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-06-03 16:39:00,1.69,16186.0,United Kingdom,06_2011
555507,23206,LUNCH BAG APPLE DESIGN,10,2011-06-03 16:39:00,1.65,16186.0,United Kingdom,06_2011
555507,23205,CHARLOTTE BAG VINTAGE ALPHABET ,10,2011-06-03 16:39:00,0.85,16186.0,United Kingdom,06_2011
555507,23209,LUNCH BAG DOILEY PATTERN ,20,2011-06-03 16:39:00,1.65,16186.0,United Kingdom,06_2011
555507,23202,JUMBO BAG VINTAGE LEAF,20,2011-06-03 16:39:00,2.08,16186.0,United Kingdom,06_2011
555507,23108,SET OF 10 LED DOLLY LIGHTS,8,2011-06-03 16:39:00,6.25,16186.0,United Kingdom,06_2011
555507,23093,SMALL PARISIENNE HEART PHOTO FRAME ,12,2011-06-03 16:39:00,2.49,16186.0,United Kingdom,06_2011
555507,23204,CHARLOTTE BAG APPLES DESIGN,10,2011-06-03 16:39:00,0.85,16186.0,United Kingdom,06_2011
555507,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2011-06-03 16:39:00,1.25,16186.0,United Kingdom,06_2011
555507,20974,12 PENCILS SMALL TUBE SKULL,24,2011-06-03 16:39:00,0.65,16186.0,United Kingdom,06_2011
555507,20973,12 PENCIL SMALL TUBE WOODLAND,24,2011-06-03 16:39:00,0.65,16186.0,United Kingdom,06_2011
555507,15036,ASSORTED COLOURS SILK FAN,12,2011-06-03 16:39:00,0.83,16186.0,United Kingdom,06_2011
555507,22983,CARD BILLBOARD FONT,12,2011-06-03 16:39:00,0.42,16186.0,United Kingdom,06_2011
555508,84946,ANTIQUE SILVER T-LIGHT GLASS,4,2011-06-03 16:45:00,1.25,16880.0,United Kingdom,06_2011
555508,22499,WOODEN UNION JACK BUNTING,2,2011-06-03 16:45:00,5.95,16880.0,United Kingdom,06_2011
555508,21901,"KEY FOB , BACK DOOR ",4,2011-06-03 16:45:00,0.65,16880.0,United Kingdom,06_2011
555508,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,4,2011-06-03 16:45:00,1.65,16880.0,United Kingdom,06_2011
555508,21900,"KEY FOB , SHED",12,2011-06-03 16:45:00,0.65,16880.0,United Kingdom,06_2011
555508,21902,"KEY FOB , FRONT  DOOR ",5,2011-06-03 16:45:00,0.65,16880.0,United Kingdom,06_2011
555508,21899,"KEY FOB , GARAGE DESIGN",4,2011-06-03 16:45:00,0.65,16880.0,United Kingdom,06_2011
555508,21172,PARTY METAL SIGN ,9,2011-06-03 16:45:00,1.45,16880.0,United Kingdom,06_2011
555508,21175,GIN + TONIC DIET METAL SIGN,4,2011-06-03 16:45:00,2.55,16880.0,United Kingdom,06_2011
555508,82552,WASHROOM METAL SIGN,3,2011-06-03 16:45:00,1.45,16880.0,United Kingdom,06_2011
555508,22412,METAL SIGN NEIGHBOURHOOD WITCH ,2,2011-06-03 16:45:00,2.1,16880.0,United Kingdom,06_2011
555508,21746,SMALL RED RETROSPOT WINDMILL,1,2011-06-03 16:45:00,1.25,16880.0,United Kingdom,06_2011
555508,21171,BATHROOM METAL SIGN ,4,2011-06-03 16:45:00,1.45,16880.0,United Kingdom,06_2011
555508,21260,FIRST AID TIN,6,2011-06-03 16:45:00,3.25,16880.0,United Kingdom,06_2011
555508,22983,CARD BILLBOARD FONT,12,2011-06-03 16:45:00,0.42,16880.0,United Kingdom,06_2011
555508,21504,SKULLS GREETING CARD,12,2011-06-03 16:45:00,0.42,16880.0,United Kingdom,06_2011
555508,21506,"FANCY FONT BIRTHDAY CARD, ",12,2011-06-03 16:45:00,0.42,16880.0,United Kingdom,06_2011
555508,22900,SET 2 TEA TOWELS I LOVE LONDON ,2,2011-06-03 16:45:00,3.25,16880.0,United Kingdom,06_2011
555508,22713,CARD I LOVE LONDON ,12,2011-06-03 16:45:00,0.42,16880.0,United Kingdom,06_2011
555508,21623,VINTAGE UNION JACK MEMOBOARD,2,2011-06-03 16:45:00,9.95,16880.0,United Kingdom,06_2011
555508,22498,WOODEN REGATTA BUNTING,1,2011-06-03 16:45:00,5.95,16880.0,United Kingdom,06_2011
555508,22499,WOODEN UNION JACK BUNTING,1,2011-06-03 16:45:00,5.95,16880.0,United Kingdom,06_2011
555508,21621,VINTAGE UNION JACK BUNTING,2,2011-06-03 16:45:00,8.5,16880.0,United Kingdom,06_2011
555508,22037,ROBOT BIRTHDAY CARD,12,2011-06-03 16:45:00,0.42,16880.0,United Kingdom,06_2011
555508,22030,SWALLOWS GREETING CARD,24,2011-06-03 16:45:00,0.42,16880.0,United Kingdom,06_2011
555508,23284,DOORMAT KEEP CALM AND COME IN,5,2011-06-03 16:45:00,7.95,16880.0,United Kingdom,06_2011
555508,21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,2,2011-06-03 16:45:00,0.85,16880.0,United Kingdom,06_2011
555508,48138,DOORMAT UNION FLAG,5,2011-06-03 16:45:00,7.95,16880.0,United Kingdom,06_2011
555509,21463,MIRRORED DISCO BALL ,3,2011-06-03 17:07:00,5.95,13435.0,United Kingdom,06_2011
555509,20668,DISCO BALL CHRISTMAS DECORATION,144,2011-06-03 17:07:00,0.12,13435.0,United Kingdom,06_2011
555509,22178,VICTORIAN GLASS HANGING T-LIGHT,42,2011-06-03 17:07:00,1.25,13435.0,United Kingdom,06_2011
555509,21331,MOROCCAN BEATEN METAL DISH LARGE,4,2011-06-03 17:07:00,12.75,13435.0,United Kingdom,06_2011
555509,22674,FRENCH TOILET SIGN BLUE METAL,1,2011-06-03 17:07:00,1.25,13435.0,United Kingdom,06_2011
555509,22678,FRENCH BLUE METAL DOOR SIGN 3,1,2011-06-03 17:07:00,1.25,13435.0,United Kingdom,06_2011
555509,22682,FRENCH BLUE METAL DOOR SIGN 7,1,2011-06-03 17:07:00,1.25,13435.0,United Kingdom,06_2011
555509,22482,BLUE TEA TOWEL CLASSIC DESIGN,8,2011-06-03 17:07:00,1.25,13435.0,United Kingdom,06_2011
555509,22035,VINTAGE CARAVAN GREETING CARD ,12,2011-06-03 17:07:00,0.42,13435.0,United Kingdom,06_2011
555509,16016,LARGE CHINESE STYLE SCISSOR,60,2011-06-03 17:07:00,0.85,13435.0,United Kingdom,06_2011
555509,22495,SET OF 2 ROUND TINS CAMEMBERT ,1,2011-06-03 17:07:00,2.95,13435.0,United Kingdom,06_2011
555509,84800L,LARGE WHITE/PINK ROSE ART FLOWER,6,2011-06-03 17:07:00,2.12,13435.0,United Kingdom,06_2011
555509,21326,AGED GLASS SILVER T-LIGHT HOLDER,72,2011-06-03 17:07:00,0.65,13435.0,United Kingdom,06_2011
555509,22375,AIRLINE BAG VINTAGE JET SET BROWN,1,2011-06-03 17:07:00,4.25,13435.0,United Kingdom,06_2011
555509,21658,GLASS  BEURRE DISH,6,2011-06-03 17:07:00,3.95,13435.0,United Kingdom,06_2011
555509,23075,PARLOUR CERAMIC WALL HOOK,30,2011-06-03 17:07:00,4.15,13435.0,United Kingdom,06_2011
555509,21534,DAIRY MAID LARGE MILK JUG,1,2011-06-03 17:07:00,4.95,13435.0,United Kingdom,06_2011
555509,21845,DAIRY MAID STRIPE MUG,6,2011-06-03 17:07:00,0.79,13435.0,United Kingdom,06_2011
555509,22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,1,2011-06-03 17:07:00,4.95,13435.0,United Kingdom,06_2011
555509,85231G,ORANGE SCENTED SET/9 T-LIGHTS,4,2011-06-03 17:07:00,0.85,13435.0,United Kingdom,06_2011
555509,37413,ICON MUG REVOLUTIONARY,6,2011-06-03 17:07:00,0.39,13435.0,United Kingdom,06_2011
555510,15036,ASSORTED COLOURS SILK FAN,4,2011-06-03 17:09:00,1.63,,United Kingdom,06_2011
555510,15056N,EDWARDIAN PARASOL NATURAL,1,2011-06-03 17:09:00,12.46,,United Kingdom,06_2011
555510,16207A,PINK STRAWBERRY HANDBAG ,1,2011-06-03 17:09:00,2.46,,United Kingdom,06_2011
555510,16236,KITTY PENCIL ERASERS,6,2011-06-03 17:09:00,0.42,,United Kingdom,06_2011
555510,16238,PARTY TIME PENCIL ERASERS,6,2011-06-03 17:09:00,0.42,,United Kingdom,06_2011
555510,17129F,BLUE GLASS GEMS IN BAG,1,2011-06-03 17:09:00,1.63,,United Kingdom,06_2011
555510,20618,QUEEN OF THE SKIES PASSPORT COVER ,1,2011-06-03 17:09:00,1.63,,United Kingdom,06_2011
555510,20619,TROPICAL PASSPORT COVER ,1,2011-06-03 17:09:00,1.63,,United Kingdom,06_2011
555510,20652,BLUE POLKADOT LUGGAGE TAG ,1,2011-06-03 17:09:00,2.46,,United Kingdom,06_2011
555510,20658,RED RETROSPOT LUGGAGE TAG,1,2011-06-03 17:09:00,2.46,,United Kingdom,06_2011
555510,20674,GREEN POLKADOT BOWL,1,2011-06-03 17:09:00,2.46,,United Kingdom,06_2011
555510,20675,BLUE POLKADOT BOWL,1,2011-06-03 17:09:00,2.46,,United Kingdom,06_2011
555510,20676,RED RETROSPOT BOWL,1,2011-06-03 17:09:00,2.46,,United Kingdom,06_2011
555510,20677,PINK POLKADOT BOWL,1,2011-06-03 17:09:00,2.46,,United Kingdom,06_2011
555510,20707,CRAZY DAISY HEART DECORATION,1,2011-06-03 17:09:00,0.83,,United Kingdom,06_2011
555510,20716,PARTY FOOD SHOPPER BAG,2,2011-06-03 17:09:00,0.83,,United Kingdom,06_2011
555510,20717,STRAWBERRY SHOPPER BAG,1,2011-06-03 17:09:00,2.46,,United Kingdom,06_2011
555510,20718,RED RETROSPOT SHOPPER BAG,1,2011-06-03 17:09:00,2.46,,United Kingdom,06_2011
555510,20719,WOODLAND CHARLOTTE BAG,1,2011-06-03 17:09:00,1.63,,United Kingdom,06_2011
555510,20724,RED RETROSPOT CHARLOTTE BAG,2,2011-06-03 17:09:00,1.63,,United Kingdom,06_2011
555510,20903,VINTAGE KEEPSAKE BOX TRAVELOGUE,1,2011-06-03 17:09:00,12.46,,United Kingdom,06_2011
555510,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,2,2011-06-03 17:09:00,5.79,,United Kingdom,06_2011
555510,20961,STRAWBERRY BATH SPONGE ,12,2011-06-03 17:09:00,2.46,,United Kingdom,06_2011
555510,20963,APPLE BATH SPONGE,18,2011-06-03 17:09:00,2.46,,United Kingdom,06_2011
555510,20974,12 PENCILS SMALL TUBE SKULL,12,2011-06-03 17:09:00,1.25,,United Kingdom,06_2011
555510,20979,36 PENCILS TUBE RED RETROSPOT,16,2011-06-03 17:09:00,2.46,,United Kingdom,06_2011
555510,20998,ROSE DU SUD OVEN GLOVE,2,2011-06-03 17:09:00,1.63,,United Kingdom,06_2011
555510,21066,VINTAGE RED MUG,1,2011-06-03 17:09:00,2.46,,United Kingdom,06_2011
555510,21067,VINTAGE RED TEATIME MUG,1,2011-06-03 17:09:00,2.46,,United Kingdom,06_2011
555510,21071,VINTAGE BILLBOARD DRINK ME MUG,1,2011-06-03 17:09:00,2.46,,United Kingdom,06_2011
555510,21078,SET/20 STRAWBERRY PAPER NAPKINS ,4,2011-06-03 17:09:00,1.63,,United Kingdom,06_2011
555510,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,2,2011-06-03 17:09:00,1.63,,United Kingdom,06_2011
555510,21090,SET/6 COLLAGE PAPER PLATES,20,2011-06-03 17:09:00,0.83,,United Kingdom,06_2011
